Country name,Population,Income group,WHO Region,GRSSR participation 2009,GRSSR participation 2013,GRSSR participation 2013,GRSSR participation 2015,GRSSR participation 2018,GRSSR participation 2013,GRSSR participation 2013,Reported fatalities,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated road traffic fatalities,Lower bound WHO-estimated road traffic fatalities,Upper bound WHO-estimated road traffic fatalities,Year WHO-estimated road traffic fatalities,WHO-estimated rate per 100 000 population,National law on universal access to emergency care,emergency care access legislation not validated,National law guaranteeing free-of-charge access to rehabilitative care for all injured,Access to rehab care legislation not validated,National law guaranteeing free-of-charge access to psychological services to road crash victims and their families,Psychological care access legislation not validated,National good Samaritan law,Good Samaritan law not validated,National emergency care access number,National target for time between serious crash and initial provision of professional emergency care,Year by National target for time between serious crash and initial provision of professional emergency care (year),Total paved kilometres (year),Year total paved kilometres,"Presence of technical standards for new roads that take account of all road-user safety, or align with relevant UN Conventions and regulate compliance with them",On roads technical standards country adheres to corresponding UN or equivalent international safety regulation,Presence of systematic approaches to assess/audit new roads,National law requiring a formal road safety inspection/assessment,Legislation on road inspection/assessment not validated,Target for roads to meet technical safety standards for all users,Year by target for roads to meet technical safety standards for all users (year),Investments to upgrade high risk locations,Total registered vehicles,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles,Powered 2- and 3-wheelers,Heavy trucks,Buses,Other,Legislation on periodic vehicle technical inspection,On VTI country adheres to corresponding UN or equivalent international safety regulation,On VTI corresponding EU regulation mandatory for country.,Year total registered vehicles,Presence of high-quality safety standards for used-vehicle imports/exports 2,National law on front and side impact protection,On front and side impact protection country adheres to corresponding UN or equivalent international safety regulation,On front and side impact protection corresponding EU regulation mandatory for country.,Front and side impact protection legislation not validated,National law on seat belt and seat belt anchorages,Country adheres to corresponding UN or equivalent international safety regulation,Corresponding EU regulation mandatory for country.,National law on electronic stability control,On ESC country adheres to corresponding UN or equivalent international safety regulation,On ESC corresponding EU regulation mandatory for country.,National law on pedestrian protection,On pedestrian protection country adheres to corresponding UN or equivalent international safety regulation,On pedestrian protection corresponding EU regulation mandatory for country.,National law on motorcycle anti-lock braking systems,On ABS country adheres to corresponding UN or equivalent international safety regulation,On ABS corresponding EU regulation mandatory for country.,Government vehicle procurement practices include safety prerequisites,Presence of strategies to promote alternatives to individuals' use of powered vehicles,National road safety strategy,Fatality reduction target,Year by fatality reduction target,Non fatal reduction target (year),Year by non fatal reduction target,Funding to implement strategy,National legislation mandating third-party liability insurance for powered vehicles,Insurance legislation not validated,National law on driving time and rest periods for professional drivers,On driving time legislation country adheres to corresponding UN or equivalent international safety regulation,CP_109_FN66,On driving time legislation  not validated,Adhesion to at least one of the 7 UN core vehicle regulations,Adherence to one or more of the 7 UN road safety conventions,Presence of national lead agency to implement  national road safety action plan,Presence of agencies that  coordinate pre‐hospital and emergency medical services,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Speed legislation not validated,National law setting a speed limit,Maximum urban speed limit,Maximum rural speed limit,Maximum motorway speed limit,Local authorities can modify limits,Presence of targets to reduce speeds nationally,Year by targets to reduce speeds nationally,Available types of enforcement,Legislation on drink driving,Drink an drive legislation not validated,Alcohol consumption prohibited in country,National law on drink-driving,BAC limit – general population,BAC limit – young or novice drivers,Presence of targets to reduce driving after drinking nationally (year),Year by targets to reduce driving after drinking nationally,Random breath testing carried out,Testing carried out in case of fatal crash,Legislation on drug driving,Drug and diving legislation not validated,Legislation on distracted driving (mobile phones) while driving,Distracted driving legislation not validated,Ban on mobile phone use (Hand held),Ban on mobile phone use (Hand free),Presence of targets to reduce distracted driving nationally,Year by targets to reduce distracted driving nationally (year),Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Helmet legislation not validated,National motorcycle helmet law,Legislation requires helmet fastening,Legislation applies to drivers and passengers,Legislation applies to all road types,Legislation applies to all engine types,Legislation refers to and/or specifies helmet standard,Helmet standard adheres to corresponding UN or equivalent international safety regulation,Helmet standard corresponding EU regulation mandatory for country.,Presence of targets to increase helmet use,Year by target to increase helmet use,Helmet wearing rate (%Driver),Helmet wearing rate (% Passenger),Minimum age/height children are allowed as passengers on motorcycles nationally,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Seat belt legislation not validated,National seat-belt law,Legislation applies to front and rear seat occupants,Presence of targets to increase seat belt use,Year by target to increase seat belt use (year),Seat-belt wearing rate  (% Drivers),Seat-belt wearing rate (% front seat occupants),Seat-belt wearing rate  (% rear seat occupants),Legislation requiring the use of child safety restraint systems that meet appropriate standards,CRS legislation not validated,National child restraints use law,Children seated in front seat,Age or height specified for children requiring child restraint,Child restraint standard referred to and/or specified,CRS standard adheres to corresponding UN or equivalent international safety regulation,CRS standard corresponding EU regulation mandatory for country.,Presence of targets to increase child safety restraint use,Year by targets to increase child safety restraint use,Civil Registration and Vital Statistics level,Evolution of frequency and distribution of journeys by modal type,Speeding violations and speeding‐related injuries and fatalities,Driving under the influence of alcohol or drugs  and related road traffic‐related fatalities and injuries,Seat belt  and child-restraint systems use,Powered 2- and 3- wheeler helmet use,Mobile phone use while driving,Evolution of population,Evolution of income group,Evolution of reported fatalities,Evolution of WHO-estimated fatalities,Evolution of WHO-estimated fatality rate,Evolution of presence of systematic approaches to assess/audit new roads,Evolution of investments to upgrade high risk locations,Evolution of total registered vehicles,Evolution of cars and 4-wheeled light vehicles,Evolution of powered 2- and 3-wheelers,Evolution of heavy trucks,Evolution of buses,Evolution of other,Evolution of national emergency care access number,Evolution of strategies to promote alternatives to individuals' use of powered vehicles,Evolution of National road safety strategy,Evolution of fatality reduction target,Evolution of non fatal reduction target,Evolution of national lead agency to implement  national road safety action plan,Evolution Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Evolution of national law setting a speed limit,Evolution of maximum urban speed limit,Evolution of maximum rural speed limit,Evolution of maximum motorway speed limit,Evolution of whether local authorities can modify limits,Evolution of available types of enforcement,Evolution of legislation on drink driving,Evolution of national law on drink-driving,Evolution of BAC limit – general population,Evolution of BAC limit – young or novice drivers,Evolution of Random breath testing carried out,Evolution of Testing carried out in case of fatal crash,Evolution of Legislation on drug driving,Evolution of Legislation on distracted driving (mobile phones) while driving,Evolution on ban on mobile phone use,Evolution of Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Evolution of National motorcycle helmet law,Evolution of presence of targets to reduce driving after drinking nationally,Evolution of legislation applies to drivers and passengers,Evolution of legislation applies to all road types,Evolution of legislation applies to all engine types,Evolution of legislation refers to and/or specifies helmet standard,Evolution of Helmet wearing rate,Evolution of minimum age/height children are allowed as passengers on motorcycles nationally,Evolution of legislation on the use of seat belts for all motor vehicle occupants,Evolution of national seat-belt law,Evolution of legislation applies to front and rear seat occupants,Evolution of seat-belt wearing rate,Evolution of legislation requiring the use of child safety restraint systems that meet appropriate standards,Evolution of national child restraints use law,Evolution of children seated in front seat,Evolution of age or height specified for children requiring child restraint,Evolution of child restraint standard referred to and/or specified,Evolution in Civil Registration and Vital Statistics qualification,Evolution in adhesion UN conventions,Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2010 WHO-estimated road traffic fatalities (update),2010 Lower bound WHO-estimated road traffic fatalities (update),2010 Upper bound WHO-estimated road traffic fatalities (update),2010 WHO-estimated rate per 100 000 population (update),Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2016 WHO-estimated road traffic fatalities (update),2016 Lower bound WHO-estimated road traffic fatalities (update),2016 Upper bound WHO-estimated road traffic fatalities (update),2016 WHO-estimated rate per 100 000 population (update)
Lesotho,2281454,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,282.0,2021,,,54.0,0.0,39.0,0.0,7.0,492.0,426.0,558.0,2021,21.6,No,,No,,No,,No,,,,,,,Yes,,Yes,Yes,,Yes,2030,,215273.0,9435.780866061732,,,,,,Yes,,,2021.0,No,No,,,,Yes,,,No,,,No,,,No,,,Yes,No,Yes,50.0,2030.0,50,2030,"Yes, partially funded",No,,Yes,,,,True,1,Yes,"Yes, national",2,,Yes,50.0,80.0,,No,National,2030,Manual,2,,,Yes,0.08,0.08,National,2030,Yes,No,Yes,,No,,,,,,1,,Yes,No,Drivers and Passengers,Yes,No,No,,,"Yes, national",2022,,,No,2,,Yes,Not all,"Yes, national",2022,,,,1,,No,No,,No,,,"Yes, national",2030,4.0,Yes,Yes,Yes,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,UP,,,,,,,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,646.0,554.0,738.0,31.9,2010,2016,615.0,534.0,696.0,28.7
Liberia,5193416,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,232.0,2021,81.9,18.1,33.7,0.0,66.3,0.0,0.0,794.0,651.0,936.0,2021,15.3,No,,No,,,77,No,,"National, multiple numbers",,,700.0,2021.0,Yes,,Yes,No,,,,No,59239.0,1140.655784169803,41397.0,9247.0,2360.0,1739.0,,No,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,No,No,No,,,,,"Yes, partially funded",Yes,,No,,,,True,2,No,"Yes, national",2,,Yes,40.0,56.0,72.0,No,No,,Manual,1,,,Yes,0.15,0.15,No,,No,No,Yes,,No,,,,No,,1,,No,No,,No,No,No,,,No,,,,No,1,,No,,No,,,,,1,,No,No,,No,,,No,,4.0,No,Yes,No,No,No,No,UP,NO CHANGE,INCREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,DECREASE,INCREASE,INCREASE,INCREASE,,CHANGE,ADVANCEMENT,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,932.0,751.0,1113.0,23.2,2010,2016,1033.0,839.0,1227.0,22.0
Libya,6735277,Upper middle income,Eastern Mediterranean Region,2009.0,,2023,2015.0,2018.0,,2023,2218.0,2021,,,75.0,1.9,20.8,2.3,0.0,2287.0,1996.0,2578.0,2021,34.0,Yes,,,77,No,,,77,No,,,69503.0,2015.0,Yes,,Yes,No,,,,Yes,298180.0,4427.14,,842.0,24291.0,4543.0,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,No,,No,,,,,,Yes,,No,,,,False,0,Yes,"Yes, national",2,,Yes,50.0,85.0,100.0,No,,,Manual and automated,1,,33,Yes,,,National,,No,Some (not all) drivers are tested,Yes,,Yes,,,,,,1,,Yes,No,,Yes,Yes,No,,,,,,,No,3,,Yes,Yes,,,,,,1,,No,No,,No,,,,,4.0,No,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,,,,,,,CHANGE,,NO CHANGE,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,2576.0,2290.0,2863.0,39.7,2010,2016,2489.0,2165.0,2812.0,39.6
Lithuania,2786651,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,148.0,2021,,,46.4,5.7,38.0,8.9,1.0,175.0,164.0,186.0,2021,6.3,,77,,77,,77,,77,,,,27648760.0,2021.0,,55,,No,,,2030,,1859480.0,66728.12634233708,,,,,,Yes,,66,2021.0,,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,,,50.0,2030.0,50,2030,,,77,Yes,55,66.0,,True,7,Yes,,2,,Yes,50.0,90.0,130.0,No,,,,3,,,Yes,0.02,0.0,National,,,,Yes,,Yes,,Hand held,,,,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,55,66,,,,,Yes (12 y),3,,Yes,Yes,,,97.9,98,62.4,3,,Yes,Yes,135 cm,Yes,55,66,,,1.0,,,,,,,DOWN,UP,DECREASE,DOWN,DOWN,,,UP,DECREASE,,DECREASE,DECREASE,INCREASE,,,,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,365.0,346.0,383.0,11.6,2010,2016,229.0,216.0,242.0,7.8
Luxembourg,639321,High income,European Region,,2013,2023,2015.0,2018.0,2013,2023,24.0,2021,,,52.9,,47.1,,0.0,25.0,23.0,27.0,2021,3.9,Yes,,No,,No,,No,,"National, single number",,,,,NP,55,,No,,,,,590241.0,92323.10529452341,439943.0,69000.0,5874.0,2389.0,,Yes,,66,2021.0,No,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,No,Yes,50.0,2030.0,50,2030,,Yes,,Yes,55,66.0,,True,7,Yes,,3,,Yes,50.0,90.0,130.0,Yes,No,,Manual,3,,,Yes,0.05,0.02,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,66,No,,,,Yes (12 y / Reach footrest),3,,Yes,Yes,"Yes, national",,,,,3,,Yes,Yes,17 y / 150 cm,Yes,55,66,No,,1.0,,Yes,Yes,,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,,,UP,INCREASE,INCREASE,DECREASE,INCREASE,,CHANGE,NO CHANGE,NO CHANGE,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,33.0,31.0,35.0,6.5,2010,2016,37.0,34.0,40.0,6.3
Madagascar,28915653,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,300.0,2021,,,31.1,3.2,49.6,16.0,0.1,6512.0,5585.0,7438.0,2021,22.5,No,,No,,No,,No,,,,,,,NP,,,No,,,,,599010.0,2071.576941388804,143468.0,39239.0,61151.0,,,Yes,,,2021.0,No,No,,,,No,,,No,,,No,,,No,,,No,,Yes,,,,,,Yes,,No,,,,True,1,Yes,"Yes, national",3,,Yes,50.0,,,Yes,,,,2,,,Yes,0.08,0.08,,,Yes,No,Yes,,Yes,,Hand held,,,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,,,,,No,2,,Yes,Not all,,,,,,1,,No,Yes,,No,,,,,4.0,Partially,Yes,Yes,,,,UP,NO CHANGE,DECREASE,UP,UP,,,UP,INCREASE,INCREASE,INCREASE,,,,,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,5698.0,4769.0,6628.0,26.2,2010,2016,7579.0,6428.0,8729.0,29.7
Malawi,19889742,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,1444.0,2021,86.9,13.1,,,,,,4023.0,3326.0,4720.0,2021,20.2,No,,No,,No,,No,,"National, single number",30% reduction,2025,15451.0,2020.0,Yes,,Yes,Yes,,Yes,,Yes,,,,,,,,Yes,,,2021.0,Yes,No,,,,Yes,,,No,,,No,,,No,,,Yes,No,Yes,50.0,2030.0,50,2030,"Yes, partially funded",Yes,,Yes,,,,True,1,Yes,"Yes, national",2,,Yes,50.0,80.0,100.0,No,National,2025,Manual,2,,,Yes,0.08,0.08,National,2025,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2025,,,No,2,,Yes,Not all,"Yes, national",2025,24,24,,1,,No,No,,No,,,No,,4.0,Partially,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,NO CHANGE,,INCREASE,INCREASE,INCREASE,DECREASE,INCREASE,NO CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,2448.0,1988.0,2909.0,16.6,2010,2016,3048.0,2492.0,3604.0,17.5
Malaysia,33573874,Upper middle income,Western Pacific Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,4539.0,2021,85.2,14.8,19.5,62.7,5.9,1.4,10.5,4680.0,4170.0,5189.0,2021,13.9,Yes,,No,,,77,,77,"National, single number",15 mn in > 40% crashes,2030,2243.0,2021.0,Yes,,Yes,Yes,,Yes,2030,Yes,,,,,,,,Yes,,,2021.0,Yes,,55,,,Yes,55,,,55,,,55,,Yes,55,,Yes,"Yes, subnational",Yes,50.0,2030.0,,,"Yes, partially funded",Yes,,,,,77,True,3,Yes,"Yes, national",1,,Yes,90.0,90.0,110.0,Yes,National,2030,Manual,2,,,Yes,0.05,0.05,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2030,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,,"Yes, national",2030,,,No,2,,Yes,Not all,"Yes, national",2030,,,,2,,Yes,No,12 y/ 135 cm,Yes,55,,"Yes, subnational",2030,4.0,Partially,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,,DECREASE,DECREASE,DECREASE,DECREASE,,,CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,DOWN,DOWN,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,2010,2016,7085.0,6339.0,7831.0,24.7,2010,2016,7374.0,6586.0,8162.0,23.4
Maldives,521457,Upper middle income,South-East Asia Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,5.0,2021,60.0,40.0,0.0,75.0,25.0,0.0,0.0,7.0,6.0,8.0,2021,1.3,No,,,77,,77,No,,"National, multiple numbers",,,,,Yes,,Yes,No,,No,,No,94210.0,18066.68622724405,12070.0,82140.0,,,,,,,2021.0,Yes,No,,,77,Yes,,,No,,,No,,,No,,,Yes,No,Yes,,,,,Not funded,Yes,,No,,,,True,2,Yes,"Yes, national",3,,Yes,30.0,30.0,,Yes,National,2024,Manual,1,,33,No,,,No,,,Some (not all) drivers are tested,No,,Yes,,Hand held,,National,2023,1,,Yes,No,Drivers and Passengers,No,No,No,,,"Yes, national",,99,99,Yes (3 y / Reach footrest),3,,Yes,Yes,"Yes, national",2023,,,,1,,No,No,,No,,,"Yes, national",2024,1.0,No,Yes,No,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,CHANGE,UP,INCREASE,INCREASE,,,,NO CHANGE,ADVANCEMENT,NO CHANGE,,CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,13.0,11.0,14.0,3.6,2010,2016,7.0,6.0,9.0,1.5
Mali,21904983,Low income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,736.0,2021,,,27.9,42.3,11.5,2.4,15.9,4429.0,3671.0,5188.0,2021,20.2,Yes,,No,,No,,No,,"National, multiple numbers",30 mn in urban area,2030,,,Yes,,Yes,Yes,,Yes,2025,Yes,,,,,,,,Yes,,,2021.0,,No,,,,No,,,No,,,No,,,No,,,Yes,No,Yes,50.0,2030.0,,,"Yes, partially funded",Yes,,No,,,,True,1,Yes,"Yes, national",3,,Yes,50.0,90.0,110.0,Yes,National,2030,Manual,2,,,Yes,0.03,0.3,,,No,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,National,2030,1,,Yes,Yes,Drivers and Passengers,Yes,No,Yes,,,"Yes, national",2030,14,,No,1,,Yes,,"Yes, national",2030,50,20,,1,,No,Yes,,No,,,"Yes, national",2030,4.0,,Yes,Yes,No,No,Yes,UP,NO CHANGE,NO CHANGE,UP,UP,CHANGE,NO CHANGE,,,,,,,NO CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,INCREASE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,3460.0,2867.0,4053.0,22.3,2010,2016,3721.0,3070.0,4371.0,19.9
Malta,526748,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,9.0,2021,67.0,33.0,33.3,22.2,44.4,0.0,0.1,10.0,8.0,12.0,2021,1.9,,77,,77,,77,,77,,,,1251.0,2021.0,,,,No,,,2050,,,,,,,,,Yes,,66,,,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,,"Yes, national",,,,,,,Yes,,Yes,55,66.0,,True,3,Yes,,2,,Yes,50.0,80.0,,No,,,Manual,3,,,Yes,0.05,0.02,,,,,Yes,,Yes,,Hand held,,,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,55,66,,,100,99.7,No,3,,Yes,Yes,,,,,,1,,Yes,Yes,3 y,Yes,55,66,,,1.0,Partially,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,,,,,,,,,,ADVANCEMENT,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,ADVANCEMENT,NO CHANGE,DOWN,DOWN,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,16.0,13.0,19.0,3.8,2010,2016,23.0,19.0,26.0,4.9
Mauritania,4614974,Lower middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,99.0,2021,,,,,,,,438.0,369.0,506.0,2021,9.5,No,,No,,No,,No,,Partial coverage,,,,,Yes,,No,No,,No,,No,400000.0,8667.437779714468,,,,,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,Yes,,,Yes,No,Yes,25.0,2024.0,,,Not funded,Yes,,No,,,,False,0,Yes,"Yes, national",1,,Yes,60.0,100.0,100.0,Yes,National,2023,,1,,33,Yes,,,No,,No,No,Yes,,Yes,,Hand held,Hand free,No,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",,,,No,2,,Yes,Not all,"Yes, national",,,,,1,,No,Yes,,No,,,No,,4.0,No,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,,,,,,NO CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,DOWN,DOWN,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,756.0,636.0,877.0,22.1,2010,2016,744.0,623.0,865.0,18.4
